id,game,event_type,created_at,team_name,player_name,related_player_name,result,minute,extra_minute,previous_player_event,previous_player_event_at,seconds_after_previous_event,player_id,related_player_id,participant_id,fixture_id,Stadium,City,Country,Latitude,Longitude
116213644,Romania vs Ukraine (2024-06-17),Substitution,27:00.0,Romania,Bogdan Racovițan,Nicolae Stanciu,,87,0,,,,31616427,62905,18638,19032635,Olympiastadion,Berlin,Germany,52.5146,13.2394
116213524,Romania vs Ukraine (2024-06-17),Substitution,02:00.0,Ukraine,Volodymyr Brazhko,Taras Stepanenko,,62,0,,,,24065258,204483,18624,19032635,Allianz Arena,Munich,Germany,48.2188,11.6247
116213531,Romania vs Ukraine (2024-06-17),Substitution,02:00.0,Romania,Valentin Mihăilă,Florinel Coman,,62,0,,,,6013442,165479,18638,19032635,Signal Iduna Park,Dortmund,Germany,51.4929,7.4516
116213571,Romania vs Ukraine (2024-06-17),Yellowcard,07:00.0,Ukraine,Yukhym Konoplya,,,67,0,,,,4545319,,18624,19032635,Volksparkstadion,Hamburg,Germany,53.587,9.8986
116213583,Romania vs Ukraine (2024-06-17),Substitution,12:00.0,Ukraine,Oleksandr Tymchyk,Yukhym Konoplya,,72,0,,,,206981,4545319,18624,19032635,Mercedes-Benz Arena,Stuttgart,Germany,48.7928,9.232
116213533,Romania vs Ukraine (2024-06-17),Substitution,02:00.0,Ukraine,Roman Yaremchuk,Mykola Shaparenko,,62,0,,,,205933,205964,18624,19032635,Red Bull Arena,Leipzig,Germany,51.3455,12.348
116213534,Romania vs Ukraine (2024-06-17),Substitution,02:00.0,Ukraine,Andriy Yarmolenko,Viktor Tsygankov,,62,0,,,,204697,205635,18624,19032635,Deutsche Bank Park,Frankfurt,Germany,50.0684,8.6456
116213507,Romania vs Ukraine (2024-06-17),Goal,57:00.0,Romania,Denis Drăguș,Dennis Man,Mar-00,57,0,,,,165648,165622,18638,19032635,Merkur Spiel-Arena,D�sseldorf,Germany,51.2611,6.7353
116213593,Romania vs Ukraine (2024-06-17),Substitution,15:00.0,Romania,George Pușcaș,Denis Drăguș,,75,0,,,,130192,165648,18638,19032635,RheinEnergieStadion,Cologne,Germany,50.9335,6.8758
116213525,Romania vs Ukraine (2024-06-17),Substitution,02:00.0,Romania,Ianis Hagi,Dennis Man,,62,0,,,,129857,165622,18638,19032635,Arena AufSchalke,Gelsenkirchen,Germany,51.5548,7.067
116213596,Romania vs Ukraine (2024-06-17),Substitution,15:00.0,Romania,Adrian Rus,Marius Marin,,75,0,,,,116888,133835,18638,19032635,,,,,
116213620,Romania vs Ukraine (2024-06-17),Yellowcard,19:00.0,Romania,Răzvan Marin,,,79,0,Goal,53:00.0,1560,64202,,18638,19032635,,,,,
116213493,Romania vs Ukraine (2024-06-17),Goal,53:00.0,Romania,Răzvan Marin,,Feb-00,53,0,,,,64202,,18638,19032635,,,,,
116213437,Romania vs Ukraine (2024-06-17),Goal,29:00.0,Romania,Nicolae Stanciu,Dennis Man,Jan-00,29,0,,,,62905,165622,18638,19032635,,,,,
116213630,Romania vs Ukraine (2024-06-17),Substitution,23:00.0,Ukraine,Ruslan Malinovskyi,Georgiy Sudakov,,83,0,,,,62872,23277810,18624,19032635,,,,,
116479144,Germany vs Denmark (2024-06-29),Yellowcard,59:00.0,Germany,Julian Nagelsmann,,,59,0,Yellowcard,41:00.0,1080,,,18660,19032605,,,,,
116478453,Germany vs Denmark (2024-06-29),Yellowcard,41:00.0,Denmark,Kasper Hjulmand,,,41,0,,,,,,18583,19032605,,,,,
116481732,Germany vs Denmark (2024-06-29),VAR,32:00.0,Germany,Florian Wirtz,,,90,2,Substitution,21:00.0,660,37429246,,18660,19032605,,,,,
116481354,Germany vs Denmark (2024-06-29),Substitution,21:00.0,Germany,Florian Wirtz,Jamal Musiala,,81,0,,,,37429246,33186829,18660,19032605,,,,,
116479263,Germany vs Denmark (2024-06-29),Goal,08:00.0,Germany,Jamal Musiala,Nico Schlotterbeck,Feb-00,68,0,,,,33186829,3862352,18660,19032605,,,,,
116481342,Germany vs Denmark (2024-06-29),Substitution,21:00.0,Denmark,Victor Kristiansen,A. Bah,,81,0,,,,32796825,85996,18583,19032605,,,,,
116478451,Germany vs Denmark (2024-06-29),VAR,48:00.0,Germany,Nico Schlotterbeck,,,48,0,,,,3862352,,18660,19032605,,,,,
116481353,Germany vs Denmark (2024-06-29),Substitution,21:00.0,Denmark,Jonas Wind,R. Højlund,,81,0,,,,537914,37325012,18583,19032605,,,,,
116479090,Germany vs Denmark (2024-06-29),Yellowcard,00:00.0,Denmark,Joakim Maehle,,,60,0,,,,84604,,18583,19032605,,,,,
116481352,Germany vs Denmark (2024-06-29),Substitution,21:00.0,Denmark,Jacob Bruun Larsen,A. Christensen,,81,0,,,,32792,4460,18583,19032605,,,,,
116481519,Germany vs Denmark (2024-06-29),Substitution,28:00.0,Germany,Waldemar Anton ,Leroy Sané,,88,0,,,,32728,4783,18660,19032605,,,,,
116478811,Germany vs Denmark (2024-06-29),Goal,53:00.0,Germany,Kai Havertz,,Jan-00,53,0,,,,32612,,18660,19032605,,,,,
116479291,Germany vs Denmark (2024-06-29),Substitution,09:00.0,Denmark,Yussuf Poulsen,A. Skov Olsen,,69,0,,,,32587,1685328,18583,19032605,,,,,
116481341,Germany vs Denmark (2024-06-29),Substitution,21:00.0,Germany,Benjamin Henrichs,David Raum,,81,0,,,,32566,36119,18660,19032605,,,,,
116479292,Germany vs Denmark (2024-06-29),Substitution,09:00.0,Denmark,Christian Nørgaard,T. Delaney,,69,0,,,,31609,33677,18583,19032605,,,,,
116479198,Germany vs Denmark (2024-06-29),Substitution,04:00.0,Germany,Niclas Füllkrug,İlkay Gündoğan,,64,0,,,,31532,4842,18660,19032605,,,,,
116479004,Germany vs Denmark (2024-06-29),Yellowcard,57:00.0,Denmark,Joachim Andersen,,,57,0,VAR,48:00.0,540,25284,,18583,19032605,,,,,
116478876,Germany vs Denmark (2024-06-29),VAR,48:00.0,Denmark,Joachim Andersen,,,48,0,,,,25284,,18583,19032605,,,,,
116479199,Germany vs Denmark (2024-06-29),Substitution,04:00.0,Germany,Emre Can,Robert Andrich,,64,0,,,,1388,34880,18660,19032605,,,,,
116521748,Spain vs Georgia (2024-06-30),Goal,15:00.0,Spain,Nico Williams,Fabián Ruiz,1-Mar,75,0,,,,37297544,186735,18710,19032607,,,,,
116521646,Spain vs Georgia (2024-06-30),Yellowcard,11:00.0,Georgia,Zuriko Davitashvili,,,71,0,Substitution,03:00.0,480,539555,,18692,19032607,,,,,
116521471,Spain vs Georgia (2024-06-30),Substitution,03:00.0,Georgia,Zuriko Davitashvili,G. Chakvetadze,,63,0,,,,539555,106821,18692,19032607,,,,,
116521487,Spain vs Georgia (2024-06-30),Substitution,03:00.0,Georgia,Georgiy Tsitaishvili,L. Lochoshvili,,63,0,,,,537257,104100,18692,19032607,,,,,
116521543,Spain vs Georgia (2024-06-30),Substitution,06:00.0,Spain,Mikel Oyarzabal,Álvaro Morata,,66,0,,,,186932,129660,18710,19032607,,,,,
116520536,Spain vs Georgia (2024-06-30),Goal,39:00.0,Spain,Rodri,Nico Williams,1-Jan,39,0,,,,186910,37297544,18710,19032607,,,,,
116521204,Spain vs Georgia (2024-06-30),Goal,51:00.0,Spain,Fabián Ruiz,Lamine Yamal,1-Feb,51,0,,,,186735,37656179,18710,19032607,,,,,
116521529,Spain vs Georgia (2024-06-30),Substitution,06:00.0,Spain,Alejandro Grimaldo,Marc Cucurella,,66,0,,,,160208,448448,18710,19032607,,,,,
116520692,Spain vs Georgia (2024-06-30),Yellowcard,44:00.0,Spain,Álvaro Morata,,,44,0,,,,129660,,18710,19032607,,,,,
116520618,Spain vs Georgia (2024-06-30),Substitution,41:00.0,Georgia,Sandro Altunashvili,O. Kiteishvili,,41,0,,,,105926,106505,18692,19032607,,,,,
116521734,Spain vs Georgia (2024-06-30),VAR,14:00.0,Spain,Giorgi Gvelesiani,,,74,0,,,,103247,,18710,19032607,,,,,
116520002,Spain vs Georgia (2024-06-30),Goal,18:00.0,Georgia,Robin Le Normand,Otar Kakabadze,0-1,18,0,,,,100580,84624,18692,19032607,,,,,
116521845,Spain vs Georgia (2024-06-30),Substitution,18:00.0,Georgia,Budu Zivzivadze,G. Mikautadze,,78,0,,,,84625,13963088,18692,19032607,,,,,
116521999,Spain vs Georgia (2024-06-30),Goal,23:00.0,Spain,Dani Olmo,Mikel Oyarzabal,1-Apr,83,0,Substitution,52:00.0,1860,74060,186932,18710,19032607,,,,,
116521236,Spain vs Georgia (2024-06-30),Substitution,52:00.0,Spain,Dani Olmo,Pedri,,52,0,,,,74060,37288001,18710,19032607,,,,,
116521841,Spain vs Georgia (2024-06-30),Substitution,18:00.0,Georgia,Nika Kvekveskiri,G. Gvelesiani,,78,0,,,,56315,103247,18692,19032607,,,,,
116521929,Spain vs Georgia (2024-06-30),Substitution,21:00.0,Spain,Mikel Merino,Fabián Ruiz,,81,0,,,,32710,186735,18710,19032607,,,,,
116521943,Spain vs Georgia (2024-06-30),Substitution,21:00.0,Spain,Jesús Navas ,Daniel Carvajal,,81,0,,,,1435,31647,18710,19032607,,,,,
116409458,Ukraine vs Belgium (2024-06-26),Substitution,17:00.0,Belgium,Johan Bakayoko,J. Doku,,77,0,,,,37400407,23697990,18743,19032639,,,,,
116409192,Ukraine vs Belgium (2024-06-26),Substitution,10:00.0,Ukraine,Vladyslav Vanat,M. Shaparenko,,70,0,,,,24065263,205964,18624,19032639,,,,,
116409678,Ukraine vs Belgium (2024-06-26),Substitution,30:00.0,Belgium,Loïs Openda,R. Lukaku,,90,0,,,,539993,995,18743,19032639,,,,,
116409023,Ukraine vs Belgium (2024-06-26),Substitution,02:00.0,Belgium,Orel Mangala,Y. Tielemans,,62,0,,,,523939,62342,18743,19032639,,,,,
116409151,Ukraine vs Belgium (2024-06-26),Yellowcard,09:00.0,Ukraine,Artem Dovbyk,,,69,0,,,,205978,,18624,19032639,,,,,
116409527,Ukraine vs Belgium (2024-06-26),Substitution,21:00.0,Ukraine,Andriy Yarmolenko,O. Svatok,,81,0,,,,204697,205651,18624,19032639,,,,,
116409189,Ukraine vs Belgium (2024-06-26),Substitution,10:00.0,Ukraine,Taras Stepanenko,V. Brazhko,,70,0,,,,204483,24065258,18624,19032639,,,,,
116409022,Ukraine vs Belgium (2024-06-26),Substitution,02:00.0,Belgium,Yannick Carrasco,L. Trossard,,62,0,,,,96092,61780,18743,19032639,,,,,
116409188,Ukraine vs Belgium (2024-06-26),Substitution,10:00.0,Ukraine,Ruslan Malinovskyi,R. Yaremchuk,,70,0,,,,62872,205933,18624,19032639,,,,,
116406532,Ukraine vs Belgium (2024-06-26),Yellowcard,43:00.0,Belgium,Wout Faes,,,43,0,,,,26955,,18743,19032639,,,,,
116408943,Ukraine vs Belgium (2024-06-26),Substitution,58:00.0,Ukraine,Oleksandr Zinchenko,V. Mykolenko,,58,0,,,,26603,537271,18624,19032639,,,,,
116148144,Italy vs Albania (2024-06-15),Substitution,17:00.0,Italy,Andrea Cambiaso,Federico Chiesa,,77,0,,,,37260234,129836,18658,19032617,,,,,
116147621,Italy vs Albania (2024-06-15),Yellowcard,51:00.0,Albania,Armando Broja,,,51,0,,,,23697427,,18641,19032617,,,,,
116147622,Italy vs Albania (2024-06-15),Yellowcard,51:00.0,Italy,Riccardo Calafiori,,,51,0,,,,23278684,,18658,19032617,,,,,
116148393,Italy vs Albania (2024-06-15),Substitution,27:00.0,Albania,Ernest Muci,Nedim Bajrami,,87,0,,,,10966299,198736,18641,19032617,,,,,
116148310,Italy vs Albania (2024-06-15),Substitution,23:00.0,Italy,Mateo Retegui,Gianluca Scamacca,,83,0,,,,9302266,30178,18658,19032617,,,,,
116148052,Italy vs Albania (2024-06-15),Yellowcard,14:00.0,Albania,Arbër Hoxha,,,74,0,Substitution,08:00.0,360,1486200,,18641,19032617,,,,,
116147973,Italy vs Albania (2024-06-15),Substitution,08:00.0,Albania,Arbër Hoxha,Jasir Asani,,68,0,,,,1486200,142532,18641,19032617,,,,,
116148514,Italy vs Albania (2024-06-15),Substitution,32:00.0,Italy,Michael Folorunsho,Nicolò Barella,,90,2,,,,368455,130117,18658,19032617,,,,,
116145822,Italy vs Albania (2024-06-15),Goal,01:00.0,Albania,Nedim Bajrami,,0-1,1,0,,,,198736,,18641,19032617,,,,,
116145951,Italy vs Albania (2024-06-15),Goal,11:00.0,Italy,Alessandro Bastoni,Lorenzo Pellegrini,1-Jan,11,0,,,,133797,129946,18658,19032617,,,,,
116146022,Italy vs Albania (2024-06-15),Goal,16:00.0,Italy,Nicolò Barella,,1-Feb,16,0,,,,130117,,18658,19032617,,,,,
116146119,Italy vs Albania (2024-06-15),Yellowcard,22:00.0,Italy,Lorenzo Pellegrini,,,22,0,,,,129946,,18658,19032617,,,,,
116148143,Italy vs Albania (2024-06-15),Substitution,17:00.0,Albania,Rey Manaj,Armando Broja,,77,0,,,,129812,23697427,18641,19032617,,,,,
116148142,Italy vs Albania (2024-06-15),Substitution,17:00.0,Italy,Bryan Cristante,Lorenzo Pellegrini,,77,0,,,,129467,129946,18658,19032617,,,,,
116147974,Italy vs Albania (2024-06-15),Substitution,08:00.0,Albania,Qazim Laci,Taulant Seferi,,68,0,,,,78462,142613,18641,19032617,,,,,
116148311,Italy vs Albania (2024-06-15),Substitution,23:00.0,Italy,Matteo Darmian,Federico Dimarco,,83,0,,,,933,129842,18658,19032617,,,,,
116607644,Portugal vs France (2024-07-05),Substitution,14:00.0,Portugal,Francisco Conceição,João Cancelo,,74,0,,,,37328006,160956,18701,19032602,,,,,
116609294,Portugal vs France (2024-07-05),Substitution,46:00.0,France,Bradley Barcola,Kylian Mbappé,,106,0,Penalty Shootout Goal,07:00.0,5940,37317369,96611,18647,19032602,,,,,
116609393,Portugal vs France (2024-07-05),Penalty Shootout Goal,07:00.0,France,Bradley Barcola,,4-Feb,7,0,,,,37317369,,18647,19032602,,,,,
116609408,Portugal vs France (2024-07-05),Penalty Shootout Goal,08:00.0,Portugal,Nuno Mendes,,4-Mar,8,0,,,,37262099,,18701,19032602,,,,,
116609327,Portugal vs France (2024-07-05),Substitution,59:00.0,Portugal,Matheus Nunes,Vitinha,,119,0,,,,21781428,4545430,18701,19032602,,,,,
116607685,Portugal vs France (2024-07-05),Yellowcard,24:00.0,France,William Saliba,,,84,0,,,,17544737,,18647,19032602,,,,,
116607763,Portugal vs France (2024-07-05),Substitution,31:00.0,Portugal,Youssouf Fofana,João Palhinha,,91,0,Penalty Shootout Goal,03:00.0,5280,3510051,160072,18701,19032602,,,,,
116609352,Portugal vs France (2024-07-05),Penalty Shootout Goal,03:00.0,France,Youssouf Fofana,,2-Jan,3,0,,,,3510051,,18647,19032602,,,,,
116609368,Portugal vs France (2024-07-05),Penalty Shootout Goal,05:00.0,France,Jules Koundé,,3-Feb,5,0,,,,337394,,18647,19032602,,,,,
116609425,Portugal vs France (2024-07-05),Penalty Shootout Goal,09:00.0,France,Theo Hernández,,5-Mar,9,0,,,,186995,,18647,19032602,,,,,
116609296,Portugal vs France (2024-07-05),Substitution,46:00.0,Portugal,João Félix,Rafael Leão,,106,0,Penalty Shootout Missed,06:00.0,6000,163152,540251,18701,19032602,,,,,
116609379,Portugal vs France (2024-07-05),Penalty Shootout Missed,06:00.0,Portugal,João Félix,,3-Feb,6,0,,,,163152,,18701,19032602,,,,,
116607646,Portugal vs France (2024-07-05),Substitution,14:00.0,Portugal,Nélson Semedo,Bruno Fernandes,,74,0,,,,160110,129602,18701,19032602,,,,,
116607676,Portugal vs France (2024-07-05),Yellowcard,19:00.0,Portugal,João Palhinha,,,79,0,,,,160072,,18701,19032602,,,,,
116607716,Portugal vs France (2024-07-05),Substitution,32:00.0,France,Rúben Neves,Eduardo Camavinga,,90,2,,,,159699,23688922,18647,19032602,,,,,
116607692,Portugal vs France (2024-07-05),Substitution,26:00.0,France,Marcus Thuram,Randal Kolo Muani,,86,0,,,,99000,432872,18647,19032602,,,,,
116609359,Portugal vs France (2024-07-05),Penalty Shootout Goal,04:00.0,Portugal,Bernardo Silva,,2-Feb,4,0,,,,96353,,18701,19032602,,,,,
116607589,Portugal vs France (2024-07-05),Substitution,07:00.0,France,Ousmane Dembélé,Antoine Griezmann,,67,0,Penalty Shootout Goal,01:00.0,3960,32403,185658,18647,19032602,,,,,
116609342,Portugal vs France (2024-07-05),Penalty Shootout Goal,01:00.0,France,Ousmane Dembélé,,0-1,1,0,,,,32403,,18647,19032602,,,,,
116609345,Portugal vs France (2024-07-05),Penalty Shootout Goal,02:00.0,Portugal,Cristiano Ronaldo,,1-Jan,2,0,,,,580,,18701,19032602,,,,,
116635387,Netherlands vs Turkey (2024-07-06),Yellowcard,35:00.0,Turkey,Vincenzo Montella,,,90,5,,,,,,18716,19032603,,,,,
116635326,Netherlands vs Turkey (2024-07-06),Substitution,29:00.0,Turkey,Semih Kılıçsoy,Kaan Ayhan,,89,0,,,,37564566,31878,18716,19032603,,,,,
116634313,Netherlands vs Turkey (2024-07-06),Yellowcard,30:00.0,Netherlands,Xavi Simons,,,30,0,,,,37317392,,18694,19032603,,,,,
116635155,Netherlands vs Turkey (2024-07-06),Substitution,13:00.0,Netherlands,Micky van de Ven,Nathan Aké,,73,0,,,,37296248,1869,18694,19032603,,,,,
116635398,Netherlands vs Turkey (2024-07-06),Redcard,36:00.0,Turkey,Bertuğ Yıldırım,,,90,6,,,,34873979,,18716,19032603,,,,,
116635303,Netherlands vs Turkey (2024-07-06),Substitution,27:00.0,Netherlands,Joshua Zirkzee,Xavi Simons,,87,0,,,,9605680,37317392,18694,19032603,,,,,
116635298,Netherlands vs Turkey (2024-07-06),Substitution,27:00.0,Netherlands,Jeremie Frimpong,Memphis Depay,,87,0,,,,8403182,929,18694,19032603,,,,,
116635174,Netherlands vs Turkey (2024-07-06),Goal,16:00.0,Netherlands,Mert Müldür,Denzel Dumfries,1-Feb,76,0,,,,2510388,26027,18694,19032603,,,,,
116635193,Netherlands vs Turkey (2024-07-06),Substitution,17:00.0,Turkey,Kerem Aktürkoğlu,Kenan Yıldız,,77,0,,,,534383,37598725,18716,19032603,,,,,
116635218,Netherlands vs Turkey (2024-07-06),Substitution,22:00.0,Turkey,Zeki Çelik,Samet Akaydin,,82,0,,,,450031,390543,18716,19032603,,,,,
116634386,Netherlands vs Turkey (2024-07-06),Goal,35:00.0,Turkey,Samet Akaydin,Arda Güler,0-1,35,0,,,,390543,37547467,18716,19032603,,,,,
116635192,Netherlands vs Turkey (2024-07-06),Substitution,17:00.0,Turkey,Okay Yokuşlu,Salih Özcan,,77,0,,,,201060,32622,18716,19032603,,,,,
116635364,Netherlands vs Turkey (2024-07-06),Yellowcard,33:00.0,Turkey,Cenk Tosun,,,90,3,Substitution,22:00.0,660,45863,,18716,19032603,,,,,
116635217,Netherlands vs Turkey (2024-07-06),Substitution,22:00.0,Turkey,Cenk Tosun,Mert Müldür,,82,0,,,,45863,2510388,18716,19032603,,,,,
116635153,Netherlands vs Turkey (2024-07-06),Substitution,13:00.0,Netherlands,Joey Veerman,Tijjani Reijnders,,73,0,,,,29394,3156873,18694,19032603,,,,,
116635472,Netherlands vs Turkey (2024-07-06),Yellowcard,36:00.0,Netherlands,Wout Weghorst,,,90,6,Substitution,46:00.0,3000,25317,,18694,19032603,,,,,
116634895,Netherlands vs Turkey (2024-07-06),Substitution,46:00.0,Netherlands,Wout Weghorst,Steven Bergwijn,,46,0,,,,25317,25776,18694,19032603,,,,,
116635127,Netherlands vs Turkey (2024-07-06),Goal,10:00.0,Netherlands,Stefan de Vrij,Memphis Depay,1-Jan,70,0,,,,24015,929,18694,19032603,,,,,
116634996,Netherlands vs Turkey (2024-07-06),Yellowcard,54:00.0,Netherlands,Nathan Aké,,,54,0,,,,1869,,18694,19032603,,,,,
116635060,Netherlands vs Turkey (2024-07-06),Yellowcard,04:00.0,Netherlands,Virgil van Dijk,,,64,0,,,,1743,,18694,19032603,,,,,
116269454,Slovenia vs Serbia (2024-06-20),Substitution,22:00.0,Serbia,Lazar Samardžić,Dusan Tadic,,82,0,,,,23707373,1351,18873,19032625,,,,,
116269491,Slovenia vs Serbia (2024-06-20),Yellowcard,34:00.0,Slovenia,Zan Vipotnik,,,90,4,Substitution,16:00.0,1080,23697933,,18630,19032625,,,,,
116269432,Slovenia vs Serbia (2024-06-20),Substitution,16:00.0,Slovenia,Zan Vipotnik,Benjamin Sesko,,76,0,,,,23697933,24818280,18630,19032625,,,,,
116269480,Slovenia vs Serbia (2024-06-20),Substitution,31:00.0,Slovenia,David Brekalo,Timi Max Elsnik,,90,1,,,,2823098,7159,18630,19032625,,,,,
116269453,Slovenia vs Serbia (2024-06-20),Substitution,22:00.0,Serbia,Veljko Birmancevic,Andrija Zivkovic,,82,0,,,,2510860,160928,18873,19032625,,,,,
116269410,Slovenia vs Serbia (2024-06-20),Goal,09:00.0,Slovenia,Zan Karnicnik,Timi Max Elsnik,Jan-00,69,0,,,,688941,7159,18630,19032625,,,,,
116269502,Slovenia vs Serbia (2024-06-20),Goal,35:00.0,Serbia,Luka Jović,Ivan Ilić,1-Jan,90,5,Yellowcard,32:00.0,180,161284,1359363,18873,19032625,,,,,
116269482,Slovenia vs Serbia (2024-06-20),Yellowcard,32:00.0,Serbia,Luka Jović,,,90,2,Substitution,04:00.0,1680,161284,,18873,19032625,,,,,
116269391,Slovenia vs Serbia (2024-06-20),Substitution,04:00.0,Serbia,Luka Jović,Dušan Vlahović,,64,0,,,,161284,177988,18873,19032625,,,,,
116269382,Slovenia vs Serbia (2024-06-20),Yellowcard,54:00.0,Serbia,Saša Lukić,,,54,0,,,,130248,,18873,19032625,,,,,
116269431,Slovenia vs Serbia (2024-06-20),Substitution,16:00.0,Slovenia,Benjamin Verbic,Petar Stojanović,,76,0,,,,84457,74146,18630,19032625,,,,,
116269472,Slovenia vs Serbia (2024-06-20),Yellowcard,27:00.0,Slovenia,Erik Janza,,,87,0,,,,81827,,18630,19032625,,,,,
116269393,Slovenia vs Serbia (2024-06-20),Substitution,04:00.0,Serbia,Sergej Milinković-Savić,Saša Lukić,,64,0,,,,62511,130248,18873,19032625,,,,,
116269487,Slovenia vs Serbia (2024-06-20),Yellowcard,33:00.0,Serbia,Mijat Gacinovic,,,90,3,Substitution,46:00.0,2820,32537,,18873,19032625,,,,,
116269356,Slovenia vs Serbia (2024-06-20),Substitution,46:00.0,Serbia,Mijat Gacinovic,Filip Mladenovic,,46,0,,,,32537,32482,18873,19032625,,,,,
116269202,Slovenia vs Serbia (2024-06-20),Yellowcard,25:00.0,Serbia,Filip Mladenovic,,,25,0,,,,32482,,18873,19032625,,,,,
116269394,Slovenia vs Serbia (2024-06-20),Substitution,04:00.0,Slovenia,Jon Gorenc Stankovic,Jan Mlakar,,64,0,,,,3339,133994,18630,19032625,,,,,
116378905,Croatia vs Italy (2024-06-24),Yellowcard,39:00.0,Italy,Luciano Spalletti,,,90,9,,,,,,18658,19032620,,,,,
116378779,Croatia vs Italy (2024-06-24),Yellowcard,33:00.0,Italy,Riccardo Calafiori,,,90,3,,,,23278684,,18658,19032620,,,,,
116378249,Croatia vs Italy (2024-06-24),Yellowcard,24:00.0,Croatia,Luka Sucic,,,24,0,,,,22528446,,18588,19032620,,,,,
116378800,Croatia vs Italy (2024-06-24),Yellowcard,36:00.0,Italy,Nicolò Fagioli,,,90,6,Substitution,21:00.0,900,4536538,,18658,19032620,,,,,
116378665,Croatia vs Italy (2024-06-24),Substitution,21:00.0,Croatia,Nicolò Fagioli,Luka Modric,,81,0,,,,4536538,268,18588,19032620,,,,,
116378673,Croatia vs Italy (2024-06-24),Yellowcard,22:00.0,Croatia,Josip Stanisic,,,82,0,,,,3862426,,18588,19032620,,,,,
116378455,Croatia vs Italy (2024-06-24),Substitution,46:00.0,Italy,Davide Frattesi,Lorenzo Pellegrini,,46,0,,,,134015,129946,18658,19032620,,,,,
116378501,Croatia vs Italy (2024-06-24),Substitution,57:00.0,Italy,Federico Chiesa,Federico Dimarco,,57,0,,,,129836,129842,18658,19032620,,,,,
116378810,Croatia vs Italy (2024-06-24),Goal,38:00.0,Italy,Mattia Zaccagni,Riccardo Calafiori,1-Jan,90,8,Substitution,21:00.0,1020,129677,23278684,18658,19032620,,,,,
116378667,Croatia vs Italy (2024-06-24),Substitution,21:00.0,Italy,Mattia Zaccagni,Matteo Darmian,,81,0,,,,129677,933,18658,19032620,,,,,
116378594,Croatia vs Italy (2024-06-24),Yellowcard,13:00.0,Croatia,Luka Ivanusec,,,73,0,Substitution,10:00.0,180,74186,,18588,19032620,,,,,
116378555,Croatia vs Italy (2024-06-24),Substitution,10:00.0,Croatia,Luka Ivanusec,Mateo Kovacic,,70,0,,,,74186,73147,18588,19032620,,,,,
116378655,Croatia vs Italy (2024-06-24),Substitution,20:00.0,Italy,Lovro Majer,Jorginho,,80,0,,,,74116,129511,18658,19032620,,,,,
116378747,Croatia vs Italy (2024-06-24),Substitution,30:00.0,Croatia,Josip Juranovic,Andrej Kramaric,,90,0,,,,74000,1232,18588,19032620,,,,,
116378757,Croatia vs Italy (2024-06-24),Yellowcard,31:00.0,Croatia,Marcelo Brozovic,,,90,1,,,,73004,,18588,19032620,,,,,
116378633,Croatia vs Italy (2024-06-24),Yellowcard,18:00.0,Croatia,Marin Pongracic,,,78,0,,,,36681,,18588,19032620,,,,,
116378454,Croatia vs Italy (2024-06-24),Substitution,46:00.0,Croatia,Ante Budimir,Mario Pasalic,,46,0,,,,34700,73603,18588,19032620,,,,,
116378558,Croatia vs Italy (2024-06-24),Substitution,10:00.0,Croatia,I. Perišić,Luka Sucic,,70,0,,,,31002,22528446,18588,19032620,,,,,
116378599,Croatia vs Italy (2024-06-24),Substitution,15:00.0,Italy,Gianluca Scamacca,Giacomo Raspadori,,75,0,,,,30178,13238937,18658,19032620,,,,,
116378489,Croatia vs Italy (2024-06-24),VAR,53:00.0,Croatia,Andrej Kramaric,,,53,0,,,,1232,,18588,19032620,,,,,
116378515,Croatia vs Italy (2024-06-24),Yellowcard,00:00.0,Croatia,Luka Modric,,,60,0,Goal,55:00.0,300,268,,18588,19032620,,,,,
116378492,Croatia vs Italy (2024-06-24),Goal,55:00.0,Croatia,Luka Modric,Ante Budimir,Jan-00,55,0,Missed Penalty,54:00.0,60,268,34700,18588,19032620,,,,,
116378485,Croatia vs Italy (2024-06-24),Missed Penalty,54:00.0,Croatia,Luka Modric,Luka Modric,,54,0,,,,268,268,18588,19032620,,,,,
116234052,Portugal vs Czech Republic (2024-06-18),Substitution,03:00.0,Portugal,Gonçalo Inácio,Diogo Dalot,,63,0,,,,37522785,164061,18701,19032641,,,,,
116234529,Portugal vs Czech Republic (2024-06-18),Yellowcard,33:00.0,Portugal,Francisco Conceição,,,90,3,Goal,32:00.0,60,37328006,,18701,19032641,,,,,
116234480,Portugal vs Czech Republic (2024-06-18),Goal,32:00.0,Portugal,Francisco Conceição,,1-Feb,90,2,Substitution,30:00.0,120,37328006,,18701,19032641,,,,,
116234419,Portugal vs Czech Republic (2024-06-18),Substitution,30:00.0,Portugal,Francisco Conceição,Vitinha,,90,0,,,,37328006,4545430,18701,19032641,,,,,
116234020,Portugal vs Czech Republic (2024-06-18),Substitution,00:00.0,Czech Republic,Mojmír Chytil,Jan Kuchta,,60,0,,,,26313942,80926,18718,19032641,,,,,
116234127,Portugal vs Czech Republic (2024-06-18),Goal,09:00.0,Portugal,Robin Hranac,,1-Jan,69,0,,,,24469159,,18701,19032641,,,,,
116234021,Portugal vs Czech Republic (2024-06-18),Substitution,00:00.0,Czech Republic,Ondrej Lingr,Patrik Schick,,60,0,,,,608247,80675,18718,19032641,,,,,
